system:index,ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,MTFCC,NAME,NAMELSAD,STATEFP,TRACTCE,mean_LST_Celsius,.geo
000600000000000033d7,290083,0,101,S,42101002000,+39.9381467,-075.1843188,G5020,20,Census Tract 20,42,002000,28.702894940697995,"{""type"":""Polygon"",""coordinates"":[[[-75.18888488251164,39.936886250484726],[-75.18732418952955,39.936681120857024],[-75.1857590284126,39.93648489890594],[-75.18572777133744,39.936480446378226],[-75.18497866828496,39.93638238962422],[-75.18449262209077,39.936319956134504],[-75.18391743282635,39.93623970141781],[-75.18336450466332,39.93618167179803],[-75.18285610112372,39.936114786041166],[-75.18228535852275,39.93603011594584],[-75.18062209817636,39.935816061537565],[-75.1805329546888,39.936212905370205],[-75.18046162205134,39.93654732763501],[-75.18037684214536,39.93693085111203],[-75.18028324578833,39.93738118258207],[-75.180185107588,39.937862750363],[-75.18010486932228,39.93820612748767],[-75.18004244196393,39.938495983372185],[-75.17993985087308,39.938950806536006],[-75.17983734876994,39.93947696872912],[-75.18149607569707,39.93968653817812],[-75.18314151617088,39.939896116752934],[-75.18495640530058,39.940083398235636],[-75.18582590606528,39.94017703532969],[-75.18654828975507,39.94026624130526],[-75.1874445858904,39.94036435073426],[-75.1879796005513,39.940056620983746],[-75.1882382912386,39.93987828929746],[-75.18826055375627,39.93976682478337],[-75.1883318828415,39.93950818908591],[-75.18838985439618,39.939204936902286],[-75.18846118342249,39.938901734159266],[-75.18852814897065,39.93852716465412],[-75.18854595895205,39.93845584744474],[-75.18859057294652,39.93823292404279],[-75.18863955037095,39.937992081988774],[-75.1887198733138,39.93760858295929],[-75.18880455965348,39.9372652289645],[-75.18888488251164,39.936886250484726]]]}"
00060000000000003254,237519,0,101,S,42101002100,+39.9372214,-075.1768955,G5020,21,Census Tract 21,42,002100,31.0451432511011,"{""type"":""Polygon"",""coordinates"":[[[-75.17824984890726,39.93926737087925],[-75.17983734876994,39.93947696872912],[-75.17993985087308,39.938950806536006],[-75.18004244196393,39.938495983372185],[-75.18010486932228,39.93820612748767],[-75.180185107588,39.937862750363],[-75.18028324578833,39.93738118258207],[-75.18037684214536,39.93693085111203],[-75.18046162205134,39.93654732763501],[-75.1805329546888,39.936212905370205],[-75.18062209817636,39.935816061537565],[-75.17903469531772,39.9356109411967],[-75.17851300844457,39.93554406957775],[-75.17801358380925,39.93549497584781],[-75.17758103875498,39.93542812796321],[-75.17710832807415,39.93537016021038],[-75.17668032241141,39.9353166330656],[-75.17612291586521,39.93524080176396],[-75.17553424822907,39.9351650372732],[-75.17502145546773,39.93509815717416],[-75.17458899121746,39.93504910354739],[-75.17396914746152,39.93497325768819],[-75.17384874074665,39.93545039492604],[-75.17377740506798,39.93584724656725],[-75.173697163523,39.93623073931201],[-75.17368825768862,39.936275370582926],[-75.1735812095198,39.93673904989249],[-75.17349206202893,39.937153820883545],[-75.17338501372622,39.93765768408496],[-75.17329586612387,39.93805894886972],[-75.17317100596028,39.93864316535358],[-75.17373278685547,39.93871889275263],[-75.1742055077114,39.93877242943082],[-75.17474947335393,39.938825965292764],[-75.17631020254842,39.939022155311655],[-75.17824984890726,39.93926737087925]]]}"
00060000000000003255,228697,0,101,S,42101002200,+39.9364111,-075.1703923,G5020,22,Census Tract 22,42,002200,41.912578043451596,"{""type"":""Polygon"",""coordinates"":[[[-75.17317100596028,39.93864316535358],[-75.17329586612387,39.93805894886972],[-75.17338501372622,39.93765768408496],[-75.17349206202893,39.937153820883545],[-75.1735812095198,39.93673904989249],[-75.17368825768862,39.936275370582926],[-75.173697163523,39.93623073931201],[-75.17377740506798,39.93584724656725],[-75.17384874074665,39.93545039492604],[-75.17396914746152,39.93497325768819],[-75.1734161842046,39.93488855692258],[-75.17294800296725,39.93483507335829],[-75.17239058315698,39.93476367028976],[-75.17185551527402,39.9346967877542],[-75.17141404727316,39.9346388779581],[-75.17082990402524,39.9345630642272],[-75.17033945001097,39.93449615859533],[-75.16994705007187,39.93444709192059],[-75.16924694415805,39.93436237026895],[-75.16846659090231,39.934259821499616],[-75.16764170288536,39.93414831753988],[-75.16730282245604,39.93569565918202],[-75.1670842642301,39.93674352146701],[-75.16696839440338,39.93718946410295],[-75.1668167214726,39.93786720027803],[-75.16844432557333,39.93808571846177],[-75.16895268677786,39.93814369298699],[-75.17002284051331,39.938264067310215],[-75.1705267435988,39.93832651570495],[-75.17105736302061,39.938388991854715],[-75.17160133957853,39.93844691664251],[-75.17221673973066,39.93853163309292],[-75.17268047020433,39.938585155344434],[-75.17317100596028,39.93864316535358]]]}"
0006000000000000327d,212379,0,101,S,42101002300,+39.9348217,-075.1629799,G5020,23,Census Tract 23,42,002300,37.63070292591327,"{""type"":""Polygon"",""coordinates"":[[[-75.16764170288536,39.93414831753988],[-75.16757927056688,39.93414386170054],[-75.16751683822356,39.93413495698291],[-75.16661606410534,39.93401899998854],[-75.16637532836371,39.933987849358054],[-75.165978465381,39.93393435154321],[-75.16592493867664,39.933929828415025],[-75.16542992712537,39.933871894796496],[-75.1649305499117,39.933800503540056],[-75.16386036147279,39.93366228428887],[-75.1622283456945,39.93344381807731],[-75.16167543015271,39.93337248781891],[-75.16123393353358,39.93331445675042],[-75.16071227655938,39.93325655565591],[-75.15951718837393,39.933100472331446],[-75.15902669903728,39.933510682846425],[-75.15873242251419,39.93373362884665],[-75.15821066817232,39.934175111274385],[-75.15735009927363,39.934897451864906],[-75.15820176145975,39.93510702182237],[-75.15866998665562,39.93522745813879],[-75.15983381904688,39.935512859157384],[-75.16019943538785,39.935602035803726],[-75.16075235612195,39.9356956184618],[-75.16114923230549,39.93575811153097],[-75.16167988341066,39.93584725148257],[-75.16332081130825,39.936114828824934],[-75.16488147601744,39.936373451905354],[-75.16625491582322,39.93660979449207],[-75.16679890902249,39.93670341033238],[-75.16695494601674,39.93673019295663],[-75.16701737858345,39.936739098123624],[-75.1670842642301,39.93674352146701],[-75.16730282245604,39.93569565918202],[-75.16764170288536,39.93414831753988]]]}"
00060000000000003256,535423,0,101,S,42101002400,+39.9367634,-075.1595100,G5020,24,Census Tract 24,42,002400,34.05882594320375,"{""type"":""Polygon"",""coordinates"":[[[-75.15328785123914,39.93773794237579],[-75.15372482761315,39.93786275685986],[-75.15480835633443,39.938148159503015],[-75.15631557557457,39.93856728300171],[-75.15677935298952,39.93868323335925],[-75.15717169674848,39.9387902472288],[-75.15784950057314,39.93898204603596],[-75.15829537098364,39.93904442141275],[-75.15863427083951,39.939089008085816],[-75.15904451236845,39.93913806671757],[-75.1594146729336,39.93918266331188],[-75.15979810349515,39.93922722531597],[-75.16021279528677,39.93928521984501],[-75.16092184802581,39.93936549438657],[-75.16257169030396,39.93956614086814],[-75.16413681564273,39.93975786471755],[-75.16622365486012,39.94003437509882],[-75.16629054084481,39.94002990261172],[-75.16636187992627,39.94002992210214],[-75.16646447989669,39.93953495079588],[-75.1665670798001,39.93906229409154],[-75.1668167214726,39.93786720027803],[-75.16696839440338,39.93718946410295],[-75.1670842642301,39.93674352146701],[-75.16701737858345,39.936739098123624],[-75.16695494601674,39.93673019295663],[-75.16679890902249,39.93670341033238],[-75.16625491582322,39.93660979449207],[-75.16488147601744,39.936373451905354],[-75.16332081130825,39.936114828824934],[-75.16167988341066,39.93584725148257],[-75.16114923230549,39.93575811153097],[-75.16075235612195,39.9356956184618],[-75.16019943538785,39.935602035803726],[-75.15983381904688,39.935512859157384],[-75.15866998665562,39.93522745813879],[-75.15820176145975,39.93510702182237],[-75.15735009927363,39.934897451864906],[-75.15821066817232,39.934175111274385],[-75.15873242251419,39.93373362884665],[-75.15902669903728,39.933510682846425],[-75.15951718837393,39.933100472331446],[-75.15914266378705,39.93304694843721],[-75.15757748871901,39.93283736074724],[-75.15602574739644,39.93263671334314],[-75.15557087462162,39.93257875553458],[-75.15495549833582,39.93249402748366],[-75.15445608784822,39.932418212320144],[-75.15437138296944,39.93282841462751],[-75.15428667804507,39.93321192150166],[-75.15419306613553,39.93364895198822],[-75.1538630636696,39.93512487874121],[-75.15378726543462,39.93544149936032],[-75.15377390498988,39.935517299212435],[-75.15369810671193,39.93589635038373],[-75.15359104492227,39.93637793041322],[-75.153430541171,39.93706015314689],[-75.15328785123914,39.93773794237579]]]}"
00060000000000003257,393627,0,101,S,42101002500,+39.9342949,-075.1498638,G5020,25,Census Tract 25,42,002500,25.577884332042114,"{""type"":""Polygon"",""coordinates"":[[[-75.15328785123914,39.93773794237579],[-75.153430541171,39.93706015314689],[-75.15359104492227,39.93637793041322],[-75.15369810671193,39.93589635038373],[-75.15377390498988,39.935517299212435],[-75.15378726543462,39.93544149936032],[-75.1538630636696,39.93512487874121],[-75.15419306613553,39.93364895198822],[-75.15428667804507,39.93321192150166],[-75.15437138296944,39.93282841462751],[-75.15445608784822,39.932418212320144],[-75.15395667577546,39.93235129227316],[-75.15348852561945,39.93228890897953],[-75.15289095521766,39.93220864025069],[-75.1523559100067,39.932141742523775],[-75.15185649126914,39.93207488878237],[-75.15130799281665,39.93200799466164],[-75.14972946809391,39.93179394547559],[-75.14932810949317,39.931740414560934],[-75.14873061237097,39.93166013281238],[-75.14828026122305,39.931602198085905],[-75.14779419051098,39.931535303918025],[-75.14731266103675,39.93147736097897],[-75.14670615983187,39.93139259473478],[-75.14617109360505,39.93132129211917],[-75.14608193056958,39.93170919659902],[-75.1460016748871,39.93209273856654],[-75.14590805805155,39.93253857925659],[-75.14583670969328,39.93283292472561],[-75.14575645388588,39.93319858768374],[-75.14570292030017,39.933439340891084],[-75.14539080399071,39.933376966062795],[-75.14537735375914,39.9334482285898],[-75.14535508516131,39.93353743807746],[-75.1453417240011,39.933599891553214],[-75.14533727028078,39.93362216665784],[-75.14511431688052,39.93458976518874],[-75.14488690943175,39.935463808021744],[-75.14525701421898,39.93556635081489],[-75.14573854997656,39.93569563409656],[-75.14616663990817,39.93580712404436],[-75.14635396229019,39.935860645524606],[-75.14680877262457,39.93598106653287],[-75.14690238892487,39.93600778255147],[-75.14698264414851,39.93603007001018],[-75.14707634941891,39.936056874189305],[-75.14781209418669,39.93625307756426],[-75.14828471486017,39.93637788796484],[-75.14869498337137,39.93648489437527],[-75.14931920227782,39.93665878487175],[-75.14993014701064,39.93683715183017],[-75.1502288935793,39.9369219282134],[-75.15175833530455,39.937332127031425],[-75.15328785123914,39.93773794237579]]]}"
00060000000000003258,370256,0,101,S,42101002900,+39.9306978,-075.1655733,G5020,29,Census Tract 29,42,002900,35.379590380354216,"{""type"":""Polygon"",""coordinates"":[[[-75.16764170288536,39.93414831753988],[-75.16787798360346,39.932935497751124],[-75.16814997762725,39.93170030535886],[-75.16842206024118,39.930465173480414],[-75.1686896002633,39.92925673078657],[-75.16881891704796,39.92865920667342],[-75.16895713982949,39.92803491355695],[-75.16922913198364,39.926804213690446],[-75.169492217594,39.92559580048077],[-75.16950112366652,39.925528914580404],[-75.16943423904951,39.925560090224685],[-75.16936290136398,39.92559129919524],[-75.16858254868465,39.92573401495095],[-75.16827038871456,39.92579643622941],[-75.16814552455273,39.92587674639169],[-75.16735180653177,39.92657680049826],[-75.16707535802047,39.92679975249077],[-75.1669326804734,39.92696917937066],[-75.16680336213521,39.92703609400492],[-75.16607207027272,39.92766033369012],[-75.16561277342345,39.928048304921376],[-75.16500634277452,39.92855217744959],[-75.16488592918454,39.92873500659147],[-75.16471653061986,39.92880635608268],[-75.16393615485194,39.92946626948395],[-75.16350366006117,39.92983193521707],[-75.16340105815685,39.929894346256425],[-75.1631959432115,39.93007717078206],[-75.16300418766002,39.930228828234846],[-75.16278571251753,39.93040714711703],[-75.16259840969735,39.93055432050425],[-75.16222389245209,39.93087092128547],[-75.16215255149157,39.93092889112889],[-75.16104662886397,39.93181622866651],[-75.16085495975558,39.932012452954844],[-75.16075680940605,39.932074901575135],[-75.15951718837393,39.933100472331446],[-75.16071227655938,39.93325655565591],[-75.16123393353358,39.93331445675042],[-75.16167543015271,39.93337248781891],[-75.1622283456945,39.93344381807731],[-75.16386036147279,39.93366228428887],[-75.1649305499117,39.933800503540056],[-75.16542992712537,39.933871894796496],[-75.16592493867664,39.933929828415025],[-75.165978465381,39.93393435154321],[-75.16637532836371,39.933987849358054],[-75.16661606410534,39.93401899998854],[-75.16751683822356,39.93413495698291],[-75.16757927056688,39.93414386170054],[-75.16764170288536,39.93414831753988]]]}"
00060000000000003259,395912,0,101,S,42101003100,+39.9323428,-075.1779572,G5020,31,Census Tract 31,42,003100,31.642717081258038,"{""type"":""Polygon"",""coordinates"":[[[-75.18062209817636,39.935816061537565],[-75.18072023610303,39.935401363159286],[-75.18079156862275,39.93502236773587],[-75.18088970644328,39.93460321436194],[-75.18097439701756,39.93418399421782],[-75.18105908754607,39.93381394049197],[-75.18116167790417,39.933385845859405],[-75.18125082103403,39.932944413783304],[-75.18132224236624,39.93258765883354],[-75.18142029080043,39.932159576871975],[-75.18150952283706,39.93173594340046],[-75.1815897603835,39.93136590702265],[-75.18168780865028,39.9309422647688],[-75.18177704053457,39.93051417263684],[-75.18184391988757,39.93015297500021],[-75.18194205704894,39.92972941169124],[-75.1803679366904,39.92951983456666],[-75.17844612767003,39.929270092348474],[-75.17687206125582,39.92906054898154],[-75.17633691960339,39.92899805428111],[-75.17587765279488,39.92894014752568],[-75.1752890732955,39.92886876891246],[-75.17519538484336,39.92929236643471],[-75.17511514402379,39.92965803102271],[-75.175030450284,39.93008609279309],[-75.17494121455918,39.93051417325775],[-75.17485206784126,39.930884269366395],[-75.17476283201493,39.93130789447986],[-75.17470485541793,39.93156652231249],[-75.17449530234713,39.932520782489576],[-75.17440170247876,39.932962236213584],[-75.17432137219515,39.93335018642081],[-75.17423222512494,39.9337514827015],[-75.1741653425245,39.93411264487819],[-75.17396914746152,39.93497325768819],[-75.17458899121746,39.93504910354739],[-75.17502145546773,39.93509815717416],[-75.17553424822907,39.9351650372732],[-75.17612291586521,39.93524080176396],[-75.17668032241141,39.9353166330656],[-75.17710832807415,39.93537016021038],[-75.17758103875498,39.93542812796321],[-75.17801358380925,39.93549497584781],[-75.17851300844457,39.93554406957775],[-75.17903469531772,39.9356109411967],[-75.18062209817636,39.935816061537565]]]}"
0006000000000000325a,491790,0,101,S,42101003200,+39.9333011,-075.1854187,G5020,32,Census Tract 32,42,003200,29.77595926897158,"{""type"":""Polygon"",""coordinates"":[[[-75.18062209817636,39.935816061537565],[-75.18228535852275,39.93603011594584],[-75.18285610112372,39.936114786041166],[-75.18336450466332,39.93618167179803],[-75.18391743282635,39.93623970141781],[-75.18449262209077,39.936319956134504],[-75.18497866828496,39.93638238962422],[-75.18572777133744,39.936480446378226],[-75.1857590284126,39.93648489890594],[-75.18732418952955,39.936681120857024],[-75.18888488251164,39.936886250484726],[-75.18897847372786,39.93645814017332],[-75.18906315992758,39.93609698300187],[-75.18914793513107,39.93566886977132],[-75.18923707371458,39.935240860876384],[-75.18931739635076,39.934866240837174],[-75.18941543977874,39.93442925908754],[-75.18968748548104,39.933225344823896],[-75.1899460842961,39.93200354470005],[-75.19012890200217,39.93121871029207],[-75.19022258152329,39.93077729594783],[-75.18863509787845,39.930581057171224],[-75.18805992383285,39.93050972719291],[-75.1870744024057,39.930384830161856],[-75.18702542449154,39.93038044966305],[-75.1862673334769,39.93027341079858],[-75.18577238613511,39.930206528207016],[-75.18524172746842,39.93014404672172],[-75.18382374953198,39.92995676305592],[-75.18360076169334,39.929930033232125],[-75.18194205704894,39.92972941169124],[-75.18184391988757,39.93015297500021],[-75.18177704053457,39.93051417263684],[-75.18168780865028,39.9309422647688],[-75.1815897603835,39.93136590702265],[-75.18150952283706,39.93173594340046],[-75.18142029080043,39.932159576871975],[-75.18132224236624,39.93258765883354],[-75.18125082103403,39.932944413783304],[-75.18116167790417,39.933385845859405],[-75.18105908754607,39.93381394049197],[-75.18097439701756,39.93418399421782],[-75.18088970644328,39.93460321436194],[-75.18079156862275,39.93502236773587],[-75.18072023610303,39.935401363159286],[-75.18062209817636,39.935816061537565]]]}"
0006000000000000325b,1063815,96702,101,S,42101003300,+39.9385079,-075.1963391,G5020,33,Census Tract 33,42,003300,19.52391430473048,"{""type"":""Polygon"",""coordinates"":[[[-75.19022258152329,39.93077729594783],[-75.19012890200217,39.93121871029207],[-75.1899460842961,39.93200354470005],[-75.18968748548104,39.933225344823896],[-75.18941543977874,39.93442925908754],[-75.18931739635076,39.934866240837174],[-75.18923707371458,39.935240860876384],[-75.18914793513107,39.93566886977132],[-75.18906315992758,39.93609698300187],[-75.18897847372786,39.93645814017332],[-75.18888488251164,39.936886250484726],[-75.18880455965348,39.9372652289645],[-75.1887198733138,39.93760858295929],[-75.18863955037095,39.937992081988774],[-75.18859057294652,39.93823292404279],[-75.18854595895205,39.93845584744474],[-75.18852814897065,39.93852716465412],[-75.18846118342249,39.938901734159266],[-75.18838985439618,39.939204936902286],[-75.1883318828415,39.93950818908591],[-75.18826055375627,39.93976682478337],[-75.1882382912386,39.93987828929746],[-75.18845673092491,39.93973559934265],[-75.18871096833325,39.93956619648597],[-75.18900973015391,39.9394234502236],[-75.18952692959675,39.93973559643679],[-75.1904945367735,39.94032863686907],[-75.19234513784424,39.94145236101582],[-75.19266615461602,39.941568301248005],[-75.19278209449206,39.94160839151935],[-75.19292474850728,39.941644057481035],[-75.19387007295052,39.94209893800721],[-75.193986011934,39.942152449304146],[-75.1944632130355,39.9421569339055],[-75.19497148982292,39.94219253441078],[-75.19523462125277,39.94221487853589],[-75.19564485607063,39.94230406667435],[-75.19594360464735,39.94239324647383],[-75.1968711018069,39.94273211201574],[-75.19979184487364,39.94382462410255],[-75.20017081354042,39.94395390762841],[-75.20037151696854,39.943989596724876],[-75.20063900241426,39.94401188097189],[-75.20095118691249,39.94399848316755],[-75.20131679637305,39.943976231809785],[-75.20179842720809,39.94391376589889],[-75.20236918765389,39.943797845814196],[-75.20315400212121,39.94359270995253],[-75.20361772998659,39.94333408418563],[-75.2039209153752,39.943146776128735],[-75.20414832629055,39.9429907264019],[-75.20432667533971,39.942834663129844],[-75.20457643489887,39.94254928293885],[-75.20475478345895,39.94228621772559],[-75.20490196761394,39.94204540821219],[-75.20500445329266,39.94180461569959],[-75.20508921985012,39.94150583181943],[-75.20518289040419,39.941117923445134],[-75.20525866378655,39.940676447090404],[-75.20526756782436,39.94060511891577],[-75.20528537589847,39.94044459010488],[-75.20543255955319,39.93876798913537],[-75.20546826470199,39.93835327288806],[-75.2044605037735,39.938148161237926],[-75.20388075781425,39.938032209938136],[-75.20330109874378,39.937911817860446],[-75.20214622625531,39.93766209090597],[-75.20164233588365,39.93755959649027],[-75.20126773387705,39.93747038353459],[-75.20113844388632,39.93746592093147],[-75.20034916713195,39.93813480124874],[-75.20019316340255,39.938545065620374],[-75.19961340160225,39.93842464116514],[-75.19934591440055,39.938366688211175],[-75.19920317720106,39.9383175954312],[-75.19873498402444,39.938215051571724],[-75.1986547552697,39.93820170211558],[-75.19857888963908,39.93818830642944],[-75.19819101267042,39.93812144260908],[-75.1980171088409,39.93808570685208],[-75.19792343398923,39.9380634743073],[-75.19832475731704,39.937644312164046],[-75.1984674062747,39.93740796870283],[-75.19879740392611,39.937033370712484],[-75.19881530178205,39.93701107535945],[-75.19882420618721,39.93699773572063],[-75.1988509193997,39.93695756336214],[-75.1988821738525,39.936912995587704],[-75.19892669585424,39.93683716895381],[-75.19894014149628,39.9368149081069],[-75.19900701351331,39.93669005676045],[-75.19905162452339,39.93656069901141],[-75.19926114472574,39.93571346827709],[-75.19950191897597,39.934509518658956],[-75.19923888377411,39.934464954513196],[-75.19753546634891,39.93423305101219],[-75.19702265659923,39.93417509452075],[-75.19650094063,39.93410822934887],[-75.1959703183522,39.93403690458853],[-75.19543524197432,39.933974433259756],[-75.1951900091532,39.93393877245266],[-75.19492687764826,39.933903083943825],[-75.19440969605968,39.933822837416415],[-75.19387461434088,39.93376933293835],[-75.19337514965648,39.93370243287297],[-75.19282670727858,39.93362662656347],[-75.19308975327023,39.932409306642946],[-75.1933528878666,39.93118307258198],[-75.19281780253179,39.9311161393432],[-75.19232278686,39.931053726697115],[-75.19178324559819,39.93098237296815],[-75.19100736793195,39.930875353757514],[-75.19022258152329,39.93077729594783]]]}"
00060000000000003264,964586,0,101,S,42101003600,+39.9279253,-075.1920207,G5020,36,Census Tract 36,42,003600,25.454155062177573,"{""type"":""Polygon"",""coordinates"":[[[-75.19022258152329,39.93077729594783],[-75.19100736793195,39.930875353757514],[-75.19178324559819,39.93098237296815],[-75.19232278686,39.931053726697115],[-75.19281780253179,39.9311161393432],[-75.1933528878666,39.93118307258198],[-75.19308975327023,39.932409306642946],[-75.19282670727858,39.93362662656347],[-75.19337514965648,39.93370243287297],[-75.19387461434088,39.93376933293835],[-75.19440969605968,39.933822837416415],[-75.19492687764826,39.933903083943825],[-75.1951900091532,39.93393877245266],[-75.19543524197432,39.933974433259756],[-75.1959703183522,39.93403690458853],[-75.19650094063,39.93410822934887],[-75.19702265659923,39.93417509452075],[-75.19753546634891,39.93423305101219],[-75.19923888377411,39.934464954513196],[-75.19950191897597,39.934509518658956],[-75.19951091238568,39.93442484870882],[-75.19962239500555,39.93380502039632],[-75.19972933632572,39.9332698990285],[-75.19982301009475,39.93291761879996],[-75.19983636661618,39.93287302111416],[-75.19985426435309,39.93265901751987],[-75.19984527096317,39.9324449681871],[-75.1998141057465,39.932302293708666],[-75.19976504277852,39.93215959279742],[-75.19975613842696,39.93211946414181],[-75.19971597979514,39.93203921536074],[-75.1996803623747,39.9319633927546],[-75.19964910808156,39.93190984759157],[-75.19958668852014,39.931807294847935],[-75.19898021128355,39.93116963296022],[-75.19839162959742,39.930545414374464],[-75.19817311474299,39.93029122017844],[-75.19784765704819,39.92998797962169],[-75.19757562554113,39.92973380333245],[-75.19750430067157,39.92967143867018],[-75.19723672081462,39.92941722595635],[-75.19721891182286,39.92940831194491],[-75.19692461794013,39.92916305129923],[-75.1964831315544,39.92873500532089],[-75.19589008817827,39.92815528640916],[-75.19579195976307,39.928061661063836],[-75.19544414657206,39.927682615605],[-75.19513204011857,39.92736605839469],[-75.19462367480664,39.9268086936966],[-75.19449437931914,39.926670426633805],[-75.19444086235399,39.92660799627402],[-75.19437398838342,39.92654114302311],[-75.19408859382007,39.92622897442182],[-75.1936560931723,39.925787572075095],[-75.19353124923803,39.9256537941755],[-75.19301397398624,39.92508742644316],[-75.19309865800155,39.92496702029265],[-75.1932814720233,39.924855544435616],[-75.19342866698636,39.92484224111139],[-75.19315662778997,39.92459248815458],[-75.193196788107,39.92413768650505],[-75.19324585313666,39.92389686936557],[-75.19326811494176,39.92382549785436],[-75.19334398314977,39.92353568767481],[-75.19346882723352,39.92299614329154],[-75.19361593297322,39.922340642984786],[-75.19416437258332,39.92240309062531],[-75.19443195769911,39.92242984425604],[-75.1946682870678,39.9224164705764],[-75.19475305923358,39.92236297235489],[-75.19476641618829,39.922304940991424],[-75.19478867777693,39.92223364356444],[-75.19480648704555,39.92206417210722],[-75.19486000388557,39.92181448640336],[-75.19504281584815,39.92101184734372],[-75.1944854746673,39.921083209361655],[-75.19386562060687,39.9211277911855],[-75.19268396412637,39.92124812751066],[-75.19249224464086,39.92126599729222],[-75.19181895386596,39.921386400962255],[-75.19122144038218,39.921497861723964],[-75.19105198122466,39.9215335864318],[-75.19081564639157,39.92158262911503],[-75.19060157338609,39.92162720229898],[-75.19047672701387,39.92165392302448],[-75.19039204157916,39.921662851973274],[-75.19036969031589,39.92166730913988],[-75.19031617193941,39.92167622717287],[-75.19027164748583,39.921685164633935],[-75.19016015819844,39.92170303496088],[-75.19005757373603,39.921716386269935],[-75.18965177672679,39.92180552119594],[-75.18929949740769,39.92188581344679],[-75.18902308759905,39.92194375344971],[-75.18895175882884,39.921957181342734],[-75.18890269245244,39.921970514111294],[-75.18727067011162,39.922255898775944],[-75.18693619559761,39.92231832052531],[-75.18685150824706,39.92275091097354],[-75.18676227925401,39.92318789388108],[-75.1865883627172,39.92399500258874],[-75.18629413788527,39.925243536671424],[-75.18603099141856,39.92648312225105],[-75.18577238613511,39.92769603685251],[-75.18567870395046,39.928208809885476],[-75.18550487526161,39.92892226462701],[-75.18533095732806,39.9297160176952],[-75.18524172746842,39.93014404672172],[-75.18577238613511,39.930206528207016],[-75.1862673334769,39.93027341079858],[-75.18702542449154,39.93038044966305],[-75.1870744024057,39.930384830161856],[-75.18805992383285,39.93050972719291],[-75.18863509787845,39.930581057171224],[-75.19022258152329,39.93077729594783]]]}"
